NU_INSCRICAO,NU_NOTA_MT
ff7d1df6f7d3bc71985c64434ebb3a4d337e136d,466.0131439716166
92c3f3a7c49512b4048ce89aa920c83dac79f295,426.09576570058374
c7a6926f982c19e300038bfe47e50ed99c2259fd,436.02190659047125
4200581790d7690f548380f340ebe97db91a84ff,437.1412083179075
1c727935207067dc1f29aac3cabe8400f4afe3a6,465.99791611912303
797b225cc39780d3dae2be517650d6abf1b1b20b,403.1627045246767
cd87f964765dd37a2ab0e3559da4239453f4f100,412.9213120023125
094ab89bf55fe688a34a8f6189d20b3a0e8ce9bc,549.8361433433042
58607003fb323006c267291a8c360bbb627d2724,452.93771241908087
7cf2bddc56655ff41b19bbff9456cec3d3488775,491.75465414548347
e2ba6c6c34df1f600ba69c833fcd801b8005c99c,5.48747493123021
9ea7b75d91aa1e25a4a6ed86531e9b0d1979b193,486.45728015049554
b47e73c67cfccac8b6c39ccfa515d91b002c9419,438.97081206964543
c306f4e1b3a9d41882c685302e5f8f08422dab4d,5.48747493123021
19f865b42f5baf80dd24199e39d4a625ad169daa,530.2155865842667
ae56e8b92f2c420f2834ec796dd8e17dd06a78ef,578.7575837410557
ad27dc2e4abe46dc8006ffd454d4a9d757e94495,523.8934799807255
c271d8f5e865b726973366eb1acb6eb530a39a29,552.7475543082298
462ebc6f18f85a16beebd8a63e718699aa93572e,448.85593147745897
e41c66eed02a9400e8bb1505ae636596a583d7d9,403.53016125904173
8ab92e2f6f4d494b69976e66304220f352d2ad9f,555.1962099580965
94f386538c336c10a7fcc50146ac4169f61ac45a,5.48747493123021
f1a60dbf27d45718d2e7f4273550ce8fe666e322,5.48747493123021
97d511faae7f1b529895edcc0801680941372c89,433.62775804584953
58543bdd88bbfce047f94c6024113f9c67443ccd,457.55632655937825
7642f912f9f38d1ffac323b663a90b6cefef510d,5.48747493123021
a8ff98be02bcfe5ee1b05b1750db420c784f10ea,506.41812543831355
43abfac89c4274d0247013b7f4a72ae44f40b690,592.8857064762874
c97f92f5a40287103a15825342c07c6934612f91,528.7328393218113
22568c4df5730d237a6d04638236b4a4275045b2,447.17314553036994
113ccbcb274b0f8954abd840d3b2dcd071607c48,441.86940114882697
e0fb4330b31139d54c03d4aabb28630bc8c04f2b,554.2016815098541
562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,488.2481597826028
d318cdf726e75a85fb06b76f0706d82a39d5f529,501.9082323911201
bf48d7228b91020d3a303075f3da43cec0010a0c,5.48747493123021
5e77bc36ebc7b7cf269fd451d7a932505c4c60de,5.48747493123021
116e49b21d5e738a4c69465bf20533a7fd585387,540.4622948140741
c2be312fbf3fe56179cee4416c1ee84ade5f4106,408.4971723498234
9bdfb153d795b81949f9a5ef90748ab1fc30f40d,465.80592295181987
1812ced2834635024cb12366e123ce639e72ba00,5.48747493123021
e7ee28c592cf44e9f8a7f0ba2465e3c8e096beef,5.48747493123021
296f962d9811dc774920859f38e90711223aeb71,489.4602387406655
7b54235cede4dc0f4cc456d477e2fe3e36312242,5.48747493123021
74079588e7f80c24c90c275c0753fff1b82fde04,460.79694921981417
98ea40f72dbdf492c2f9d72223ccb4e3b6909542,445.1969477934579
41981451665840cc11c4a9a55034ccda5058953a,5.48747493123021
359af3a290a0542fe3bda2d0f711f6ac48ceaf59,418.8936165906375
b26072005ef6318e6365d49229cc4ca9f278a92a,582.3546213742759
81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,383.55146372220617
2790bc72f48799f3c8b65994efe66579cb4c86ab,5.48747493123021
811c61798b17a68d456415ed704967b92f369366,5.48747493123021
44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,446.72219130831104
6f6c43f2567f080b6cc85b120e03b4cb192888fe,529.5911769102493
2d4db02e840bb73a3d079f65fad97ba47bef2649,475.8756902468655
d16ee29661d6438fd246ac1361551391316b3c93,454.9691485354668
ef88ba7bff10c3901a068763fd308ec0f669989f,518.7273395622012
fa7c7baed670c091595d5241ac60388158d865a3,490.0114225049475
2eec2a8804041d45e6aed36d780af42077db9738,5.48747493123021
e1b13253d0c6d128395ef9038e81b867ccffd75d,5.48747493123021
4b1272abd1c223c6b3866738343d0d1a187bceee,466.4925874854032
9b3ba216b99a9facb99d291a24ba7f31f7c16d47,584.5644691629011
b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,596.6229744561631
0a0f6d41a696188ca2f0cc6ba86ab0dc289f71e7,5.48747493123021
6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,495.7875837291704
9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,625.2137333692924
96adeb926d2bf38c47605752b4583e2421670498,5.48747493123021
85532a763d300142aa5730640d6557e951c9d5a5,477.93421459060016
1d0c6ccbedb71ac35c84230c2178b1e63121d981,461.48919247550185
d9f19fb6fb2930ab8b678a7b0323002ad203037e,380.7167038181319
548afb11f5558a98d60d15812ce420183be2384c,437.1074663406306
c71e696d1da963c9ca2f3721235636f0c11a5214,5.48747493123021
0df706507e7b9949fadee6ca5d133b6121dab638,402.20288521242736
273f728f72746a324f8edca20016b31ebdfc69c9,529.2838804264738
315664ca896144a5b09dd9fefa1118c077850632,497.935034332573
270beda937aacf0ccb92f8c1c79f8ece81631474,5.48747493123021
2b16ff985a0e98893657e86f03e31a1b9cbb76b5,448.4544121463116
72015742f88294ff22136b796ae21fa3bd7ff783,5.48747493123021
e76ff15c117627b54fd9982e861f440dc768ecc5,5.48747493123021
21fd3328af19163fa8b6aa5379c514cbb80aa40c,623.0975529207578
5fa5d2acc9f8a67fb4429935481b238e2bfc304f,584.7810051999675
0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,74.38788396533151
82d0f31d745e2bb538a7b2b4e3b9d12fe8410afc,5.48747493123021
991f7e20c95b8ccfe1e778cc46271298255ef03c,553.213156139472
74fce1f1cb212c9bd565c567e67dd36c4c8f0195,600.7761504413179
15e213eeafccc2104b09e68d19bf0d319e6b3d23,488.8425120998121
1980b884a95091958fed36f2a25f4f67d951307a,478.57292265513274
85d8f06a32db9cc5355cf0697f01f6f72ee6990e,530.0053995076335
bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,567.4632433636368
0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,525.437131350586
38322f95e4b41e66fe73b075cf7a85d8eb1f4078,622.5389870766353
17b5dd38279725f7bf42fd672087d34581aac7fc,547.7039071848064
91be8aaf2eaeab553df643e309d7731f55951416,5.48747493123021
8309b6e358182075fe70ff33ffb819491bf7dce4,532.6774225158538
05152b3d0b3835e47ba4a0f645420453ec606f11,5.48747493123021
18cc562b243cac2c8f6e88260ee7de9345e511da,504.0277546767224
e300b2071c31c00ccce1ed056a9ba5cef3257509,12.334583758531345
b8574cdb72d7c948c3c536501930f4998cefc5f8,485.0129487530939
7ca98c72cdf85704e7b3a4380c875482b6ad82ec,543.9857431150649
642d4d14f3a42c4c70371c9e647d87c350756dfa,626.2732773762239
5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,5.48747493123021
6047a4238c87b04f722c0bf2705289ab82c0ffd6,477.00045965757704
c2cbe6a23cc008611e77294497830f9e92e8bc97,626.9389841725342
8635319581b84dab491c5ebbb9f2527208044d6a,437.14237559299556
393aac47666d86df377cf029a6e4405d58ee8865,5.48747493123021
7c57d6e43c628184d269344c670fa6ed8596ec86,5.48747493123021
baa3231770de496cd7901551292411fcd175d6a5,456.76058805302785
deedf4f96c04de5d73e84bf87eb67e07de11df96,5.48747493123021
4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,409.9449131932395
4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,469.62879518524704
9306c48c3b1941bdc4639843294326772caec025,545.7677944711336
4d911ccccddde4e30483e3f79293bc0c936176ea,515.2510971684917
c196ee2052027994534830c4326b3f636f1b74d2,479.8981803039472
915efb3607fea8a03fd1edb816c912cc537edb9b,549.8229765419921
ac1df349db67d05cd3b442fc71eec050caee4525,467.1999479494031
0f3c9e3a3a04bceae80f3e5367e64516e6ef5ed8,5.48747493123021
603c228e78a4706ed100c1c07c76ecc13288425d,490.2320944262863
118799dfc52115ba91843fd2c77400493a8c2720,502.2519638916155
23b99de44a07ea38f827ad0714169bae4bcc8711,517.9803322207308
895b5ffe20d0f0f2dda0c350b87b6f72519bd626,479.082999195469
aec4c0beeb85804832670209b2184df3b3c600ce,410.3184622269157
ccab52a527f2b492e0e65c70afb5266c53351197,5.48747493123021
1f92470fe8137bcc16059dff0384cde43e2db448,586.733806283916
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,499.3506885986039
a62072894278c7e7aab0c7239d2ef25e259c9849,389.44358275055214
d4ea760a67ed0ba257c76fd9a197708642e8bc62,497.4092944763353
9f56aea741a82168d02d038c0575cc392237000f,5.48747493123021
53e74317befbb39e2f5c738c306fc6d34aaa192c,475.8072748376301
2c9618dd62fda981e539fca57ee3be6b6de870ae,417.55058976831987
8500865acd482736233a43a6b616705bec5928dc,469.64911148355895
ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,431.1079391453284
fe1d5e20196d946c045d658dbd81de762c858bba,548.1200877559409
0fed213d36822ff189430e3b844e420b84783559,10.568634954464528
6b1071436aa5429f5ca0f6603454282e572d5ec2,462.26314844770195
701b94e2722c3bccbd419973779c74cd901cbb49,527.2924143470836
e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,408.82730168486324
40272b7b6944953d19441f3d11db1ca6259036c7,521.5136339290816
3aa252c007ed0bbafa2ace65310083a6d48e6ebe,503.82041821431056
ae5b05ce0d8d567328db7bf3b32947fecef73870,5.48747493123021
2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,395.9971664123513
189c4106bf1678e12e9891b3688337a22f2f611d,5.48747493123021
ad1a5a001fb410e949c882c3cefcaf88311f6fa8,-1.0736295722192182
57aad26f657f508f28e7a4c7d8917a985a54b44f,423.00029809281426
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,533.190122322718
204da37333efada9bd5864510185eb8c4d41fe48,5.48747493123021
69ad43874be3091574f051ca334483f5953a7e37,5.48747493123021
f212e61eadee0388447fd7aa71a63b5b231ec46a,429.61580895658227
08bda823dfcbcbe45c46e6666268434b54a875c7,0.6458639585838242
a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,34.053640327629296
e50870ccda7ec32760ee23f08e9c9dbf0288f47d,558.1287982708347
067c07859139fba60b96329bbba80fed79ed9535,540.5923940784685
7355cdb97afc51c0d4fb1895d407adc1a826130b,414.18616562086294
3c69a9f903494bc62eab1f114782bf8eb8380e95,479.77446546787246
2189f7079585e9c5036b0cc92a1c7dc065aae1a8,5.48747493123021
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,443.6642643329133
f6b570f463b91beb332e1e5be09838dea7214790,378.85149819644727
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,559.9069070183948
23f42cbb61a06a505bc0fb98585945008f83f1cf,449.9171248612581
1b148ac62bb092fc8e1b5340ac12924dba7d3715,462.9553351919116
a714da15af9873f1ef20fae52901a9ac1d8ade35,481.9192335299131
1db7ee0e01a793bac520aa333f51e963caa92d4e,5.48747493123021
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,522.8153347653906
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,481.6268495569776
46eefba83d46b5adb275c69224fe09fb630d5358,569.636687221278
f571bde7cea96e93003f7883f1b9850f96fe9c6a,524.2166775038775
e248d194082a8831734a6e3a34a58f6aaf5039d9,433.16683024844133
e386f7846ab26c3732b27921dafef4c7d9e5f7a5,5.48747493123021
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,455.47854205813303
eb43926f5b09278e6bf0d34a2440bc8670244656,437.63402114672397
893adc250ec2d94bf7fee352c7c17cb765d333b6,476.7019284312426
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,445.85550630707
21e7c065af2be78876ed12d2efa20420080f6275,461.9695455475945
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,469.8799830360367
972908d6e89a97159ccb1dd1d4892cb970cae6a2,473.62876407573935
685b9a65ae48916267ab7503f8f55a3a466abd77,601.2114289845688
8064c6c452997eb96ae79e2d5d3c348581e78b14,587.8835881026152
8605485ed65313a27e96f467456f1a53f1107500,502.3057078160823
768fc57d371dec37913eb51f11818650d83b7e63,471.759245080217
9ddd5a166c6c32e390e4f439437e444546df1187,5.48747493123021
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,445.30950286626216
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,529.5023654519555
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,422.52426608950384
689b58e47a677df619a3ff52d548b7248d7659ae,5.48747493123021
0a80c4d2e908eaa854b6c500ea28ae09e491a823,5.48747493123021
b0d03f4d46aa50849796dd95473755112c1fe26b,424.51927694276173
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,448.45052467343766
fd4666997792a70aa3116ea109dd8b756f5b2135,5.48747493123021
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,491.0928124336171
28f15b94a9475a6ee13da565eca0c6afd162c4b8,452.5948351201807
1bceec9f2b9439b2ba4733e3527da7d5063df496,425.9761100771125
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,5.48747493123021
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,423.6049035810775
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,529.9031962225829
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,5.48747493123021
fc0624bcc7e605b2d20a3a16857675498491654e,468.0436951059004
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,5.48747493123021
6860ba98c2c65893de299e4755087d5d6b6a6033,471.5188846605738
70130a38cbf5e620b6ab5122bd69566791902b7e,5.48747493123021
930383c9037251c38e40ad9843534cd98c91a0e7,5.48747493123021
4f2370175e8559143c43b30788b65260884ea2f9,485.4394291458374
b82ad5b2113a68659252db9051093cc05087a38b,5.48747493123021
837c933e6e8b380e440024abe3eb4ce9a7ad6315,486.1241952830626
478cf2c66a99d0106080fd93fff65c9a56b04453,5.48747493123021
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,481.8012450498489
1ebb9d6032291ece52576d2d08192d9b2b99f454,626.7884281377092
d958d954eecd475a0531335ec908bdaba301921e,464.90040479310056
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,432.3686498179581
ec522885b9a426515641c1c67a5528e18f14bf5a,5.48747493123021
69c2149031d76ac0451f02e2c9d0de205806a07a,5.48747493123021
3834a3cc23a38eccc9189e8bee7ee358b75fd635,425.5418424397229
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,483.4857039490653
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,440.771036118221
9374367408d6d3a00bd23fafb447f0fe9800b278,528.4224864505222
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,5.48747493123021
c8cf85985775108a962f206bbc07f9b96edf577d,440.49837006128797
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,5.48747493123021
22c4abf2162ac430458742f60e265835362dc7d3,5.48747493123021
e4220a05813204f233d232a847cf24d60fc460c0,543.2189977223998
bc94527b84d81f7092c3694e357b02eccad91f1d,5.48747493123021
66a58d3b1020e10bb366884a26853f1d267bf42a,424.65029912391014
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,439.0870087770785
d084e1c3d7146dbef3c6481a96359948bf91d7db,456.08239679240756
9888d8f325173fc4f4bac14903ac7b770478e1a4,5.48747493123021
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,546.0248185764087
261b29785844821814715b52511dbe7bc6905168,521.3276204893261
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,5.48747493123021
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,445.98616010475126
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,483.51553419701696
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,522.5993069947999
2aee59a8709e9bbf7de39903fe1172fd948e44c1,549.6539984654273
cf71722a9c4e583c4931ebc390cfe917e63e80c1,466.9168806274023
77b20dfbf4075cf839105980792b7298380acabb,5.48747493123021
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,5.48747493123021
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,410.3918348428109
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,5.48747493123021
0e326387495f24745d2bc6110ac18f3580e56290,563.2642343062539
f94f945618e9047bdde48cc06cc7a6e0af719a37,405.39373212316815
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,452.89375082148314
3d4c1727853053cb5eb4d407b22396e314509d86,5.48747493123021
580063acdd223dad07639900466c199c7ec6de6f,491.14418964807754
265f10f7456631dec2915feb97ca6b706d8afb34,419.72657651515414
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,557.3162670773402
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,5.48747493123021
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,490.2167432662234
6d599c950879cc9667cc49f0bc52ba4868387962,5.48747493123021
7ff56884aabc69f1d8b14577a6407ac705d35620,406.65213999670755
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,518.8067723982867
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,5.48747493123021
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,5.48747493123021
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,471.7146050830799
424bdb568028c00e963fc710f7a31107978feb84,428.309949997831
9fc249e4d6dece656c8796d34208d45dc535c3a7,526.9897459074311
827c808e5a3d17b81cd7cb9434f92b276416a39e,479.7921922551727
3b14b7a79a33800100b57153088a4658c2979c57,468.38684272609885
5916e2530308e5ce4602179367a5372a5f5135e2,451.46864079337456
a5880689fa0d7e2b80596a17c3f6a9e85439d398,533.4679545314348
c8cf5c4159c454809b801ea438db3974e8242c7b,515.5587720138681
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,625.1124873805682
19b8b06263c22bc148bd3e79ced71751b0462f67,5.48747493123021
68043cf6df7116c4fbe9e8c461155a79d1149997,522.8423829602264
ffbf2b9497516c22da904a5736fef527ba8b868f,434.79451632136215
5001def5a54c7352a7f5efe6ca553cddeca44e73,508.60619459009075
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,623.127508447109
c69d18e6e6b386e2e1592648d9e2366de5f64c06,5.48747493123021
c57a918711e5f9909c06865804a1cc13ccb38936,488.2514339455215
d43c8bc37d22f63102d62317b61cbcdb1331054c,588.1988079910359
373440621611720645f51dbbada979c89bb14cd9,506.88323280306713
6cb9ea06bba586157fee26eb9d3642894fd55b43,460.0742998423831
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,5.48747493123021
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,508.2973314885083
36f872f6120d768d0659a8dc67903c0ebf85f7e1,423.30438114793395
6eac66cd9ec970d8887a7df2ed69c132b8049521,5.48747493123021
194268c39d944ac4b3930c2c0bd8342c15773ad0,5.48747493123021
32ecd1831c2972d2e350967d4c96614030d9c2e6,426.6188428844752
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,5.48747493123021
9f9fc9c670143177022b7ea79292186768fb3849,443.08983913537696
fe8333dd7a48c2c6da19394b93e6413b2d969588,636.4671276824834
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,514.6689261778602
e7155d360d9614f96d8f28af8cebee412228e753,495.76294409455227
8bc5a02113c1d872fd3d7c745df40e622400e51a,602.8249745037135
2900ff93d1f83e953e0b7abdfa3fb081366c967c,5.48747493123021
e3674c21fa2357713f79e3e228580d7a772c62ca,544.4185649175822
7c8d53c9ecdb67403aa3a048a3d91f076934b160,5.48747493123021
406d38e4421757935a3e7898f767a98c306e4015,5.48747493123021
9aa4a411cd914b73b9d2843d50f7796dad1c0969,453.57219655326844
061ec45bddd19204b4ed9e1cc794b116aaffcd97,568.3185067926397
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,487.31959335222643
0cae68bb07813f6be4f476c21d699c697cb479d9,5.48747493123021
1ab6ff506119fe0fb2b17147c7019e7419a4be14,434.90102393104365
83400bcebb04d1605ad7d37568b1bf4bde04b494,440.53287195925975
54899865c8bed8eb4d54c8d4c8ae09a30864290c,640.0536723900095
63e7e834e16f11029f62736780b3a101cac5e5f8,566.1223065270392
dc7a06efb8feb5e397b1d57d5478e2965322e80e,476.01435690674197
625786c698ec763a4dbba2978876dacf605d42c8,5.48747493123021
8ba8d9f7e4d980b58556226d906e2236659cda4f,392.65340392152245
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,5.48747493123021
ef52f1830fe4acb0d7ce223353a239b3fac81925,452.055655016596
873ca0475258c0454ff969ff7f8b779c30729f48,467.6535148559306
43d7bd465f67853f09b8ea211afa8cba29d6452a,391.0731833627453
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,436.0008916505152
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,540.1643393436541
49a9e7f2baa21147daed25a03be27ef0d785cdaf,427.04589374992634
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,550.4473153092533
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,548.4335926566553
97854c6bc17f30f476dc404dc3e74bda38afb8ba,5.48747493123021
c57e5c73a18d895c0d10f18f4ca74d5073c16698,537.9930067676933
2ed840bcb61092680e034399b5b638d6492e146e,5.48747493123021
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,450.66117556044657
1a4a30ccca625947b0d2a60f25702e8066320f5c,5.48747493123021
291eda98ff5f826d1adeec3ce1efc385ece76e7c,446.4228455614598
a976f1e8f9ba929071999ca384edb2f2bd0e0026,461.6581987716885
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,5.48747493123021
601eb56c4870e7f3ce567bef879997434fab6978,448.32351330977207
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,482.3810889500534
8d2007f35400585b1a23535658a56e3f56deae16,594.8380378208221
504fb778c3000f0f74c49d28a157ef535df7b26e,518.952004023497
41486a1936312d298dd64860a5d146bbe6e1f6ad,455.9048806417552
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,5.48747493123021
eaf79174460e09e7653d588de06f97e1bbd42138,498.51438361136593
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,399.8597220921277
2181b6cd1a507e4be28b56bc22a49fc0c508891f,478.22446923656
5cf539ec5fbefdd7e36c73555623aef55261b30a,608.8409751510371
cfcaab878786f9216a4d8433f2a46bad9276aee4,469.7943691236311
1b24de7ad1184ad4a97f373e876b96eea61c6b17,522.5683547883073
c261830482fb017b2cca67da0781f4b8b8d83187,5.48747493123021
62add403579d50fbee420593bd16447b10679b89,499.3912047799326
d8e056958f364d9b9abc8cd7d7e464341655e324,5.48747493123021
e00b16108ae0577000f16ced5a92205b35879b17,432.6202971023081
578b34d9c52218727f025eeeb7e9ece099e7962e,5.48747493123021
91011d06f4c11199a3ae872aacadadd7d5d75f1c,5.48747493123021
139838127162e6aa92bebbc5651e0472286a0619,5.48747493123021
3c4914af467ac58e125a45a078ab6cd43e13b655,460.0418698416069
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,460.66359186717517
df7d7db821755b6e9a024a3cebe06b8155d9c708,452.0012558424972
8134453bc66345ba09033fc2118df694fa6a5299,485.6634369937462
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,427.4206339911826
b04d55df23021bca201b74ffe2e63ea7f2449877,477.0191137384081
3f318550fb1494cc6160d1e031ae29ac2fc065aa,496.78606961815717
ef77de8ef635260390a3261262869ca5c6135f59,5.48747493123021
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,5.48747493123021
c7cc0461b2c741ae81ee815a975dc6b9e514875c,491.74518241494314
73274817307e9baf478abdd2e6e73bab0ab26ecc,5.48747493123021
af6c4e9ec5b12de767977306416bd0d9447d310d,409.11796560644774
7b309e8114f95274ac95aad6697df953fce1d861,445.28344759201656
354a476d6cc00db02bbe4bacbebe0298c14b9926,5.48747493123021
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,435.3435501568595
adcb305091a3f8b4a9771362caaae7d2b39465c2,492.9034960788306
3b08ec5615162eeef39ddf97c305601f8d6be53c,606.70814145651
dd8bf6ed8a7291b0bac35478a7d4812939478898,551.1112297312702
298c9c61c87385c00c8eaa4192d153a8d059e411,466.047714274114
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,5.48747493123021
64449fe7c928f02f796c5b0d527c681b537f7859,432.2977426740736
bfaa66d24544cca4105e4364d9228bb8dc61c14a,5.48747493123021
62d6fdccdcae41351a63bcd346eb65178c0481f1,210.9567200382229
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,565.6607571053428
f0d08da594cee151c351acda8e05cedb7aa8f2e6,558.1125940468892
cd2030092aacaa9580845fc92189ad3bc1a88129,422.52804400222533
1372e1ae0bd729de3f59baae76f62b02b73b21ac,488.45721594647785
3a74629fd3af085f644ada2fd31359de263dc95d,455.07733620224616
c5c4d066740c70017879a186e3df0b148edb1785,438.7542417586451
93622845055ef268067ee6964763aff9683e8360,429.8548401602426
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,414.6612344990419
7e760b93b2a189673c81aff7015aca45b4f50f3e,444.5793655573732
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,5.48747493123021
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,448.0742001996782
04013eb3b9f5e047e3c384cbc124d6be434890c1,429.9593468950929
da0d4b43fd0c5896ab67944d72aa269aa842668e,591.5720209463025
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,466.1513419820297
bf751d79db8096cf876ac75002003bf2a7da2035,449.54094815211084
6e85f5878fde0da41bcbdeb1050e561c334bc31f,5.48747493123021
726af52ecc5309864376cfbb79843e4d9bc67eb0,535.5745902580579
cdad5bfc0354572880fa799d9a0af784137de4a0,5.48747493123021
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,490.20882218424543
9cb5797ed8f7ede425ba307f769774b42460774c,457.4975989069278
ac75c3f733f769455017ffdcf9b4ef75af3f853b,438.0864734796898
8c408798149631973f52a14f363b604349f3425d,606.9030799336783
b2994317d9802cb04c018f57f863aaa6fae7a2b7,5.48747493123021
0f1c44bdb576aa13a22627c4415521e2a68398e9,5.48747493123021
b04c28955fd0f07bf69fc01d69aed8d166814b31,415.1056547941202
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,455.65846357074446
fa2603e1077c05493a48a74c6365a8d938b9bb58,447.0399808849372
0432abb93e94758393c78d674c53761c8e7547b2,425.00222405612084
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,533.4294994471884
40e4c903604e672a031abf55a0e9d0be2499e19d,535.0653286655706
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,560.6192025015662
ae275ec587fa99cbc535a14b099e9a53418ad6f5,595.6361032895197
a40bcb038126e8fcc18613587d349c451b17495e,605.9595115318232
9b19bbaedd6ecaef988bef930c5793119b19dc00,446.5243155857904
62d3a19afc54c1410e6e771ea29b909f8796cdcc,5.48747493123021
d20057efa140f475a2ab2abe27411b82e8da0e5e,5.48747493123021
96e1a9ae54f3094c2837def24b35651fd65b7683,5.48747493123021
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,423.6078917835226
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,491.56290034117364
f97828327a4314a4678a907d32d289e43235a80f,5.48747493123021
46ef075a91ce3096159d24ef137e502955a2e92a,459.2249880064787
525cdb6a9a5f67818cf00847195ba88f8fe91978,5.48747493123021
0fd2ebb2cba41467a2f1f064879e27c14671db11,471.4753557996084
1a4a64788e42e62aebaf976e118e4312f271be20,547.9701257118129
